customer_id,full_name,segment,total_spend,total_orders,return_count,total_revenue,gross_revenue,return_amount,avg_order_value,first_purchase,last_purchase,days_since_last_purchase,customer_tenure_months,purchase_frequency,customer_lifetime_value,customer_segment_score,recency_score,frequency_score,monetary_score
CUS-00000925,Ahmed Mueller,Silver,48072.6,3,1,1149.9699999999998,4813.74,-3663.77,383.32333333333327,2022-03-31,2024-05-26,626,86,0.034883723,160.4609302325581,2.90,1,3,5
CUS-00000513,Marie Williams,Gold,30959.38,2,0,2432.74,2432.74,0.0,1216.37,2024-02-08,2024-07-02,589,55,0.036363635,530.7796363636363,2.55,1,2,5
CUS-00000675,Fatima Smith,Gold,36269.62,5,0,29866.46,29866.46,0.0,5973.2919999999995,2022-01-19,2023-10-30,835,44,0.11363637,8145.398181818182,2.90,1,3,5
CUS-00000697,Michael Anderson,Platinum,18832.38,7,0,12390.89,12390.89,0.0,1770.1271428571429,2022-01-07,2024-03-05,708,60,0.11666667,2478.178,3.25,1,4,5
CUS-00000113,Fatima Garcia,Platinum,46068.03,2,0,9883.1,9883.1,0.0,4941.55,2024-02-20,2024-09-25,504,55,0.036363635,2156.312727272727,2.55,1,2,5
CUS-00000889,Richard Tanaka,vip,30111.94,3,0,9581.02,9581.02,0.0,3193.6733333333336,2022-01-29,2022-04-27,1386,64,0.046875,1796.44125,2.90,1,3,5
CUS-00000853,Priya Dubois,GOLD,34781.04,8,0,31357.839999999997,31357.839999999997,0.0,3919.7299999999996,2022-02-11,2024-12-14,424,54,0.14814815,6968.408888888888,3.25,1,4,5
CUS-00000924,Christopher Kim,Bronze,20437.89,4,1,877.0400000000004,6029.080000000001,-5152.04,219.2600000000001,2022-06-13,2024-03-26,687,77,0.051948052,136.6815584415585,2.60,1,3,4
CUS-00000694,Emma Garcia,Gold,43526.2,3,0,9812.58,9812.58,0.0,3270.86,2023-01-19,2024-10-15,484,39,0.07692308,3019.2553846153846,2.90,1,3,5
CUS-00000638,William Garcia,SILVER,48027.25,6,0,11013.01,11013.01,0.0,1835.5016666666668,2022-04-07,2024-12-02,436,59,0.10169491,2239.9342372881356,3.25,1,4,5
CUS-00000954,Joseph Tanaka,Platinum,31495.19,1,0,415.15999999999997,415.15999999999997,0.0,415.15999999999997,2022-02-07,2022-02-07,1465,56,0.017857144,88.96285714285713,1.95,1,2,3
CUS-00000755,David Anderson,VIP,36049.99,6,0,16618.089999999997,16618.089999999997,0.0,2769.681666666666,2022-07-07,2024-07-31,560,76,0.078947365,2623.9089473684207,3.25,1,4,5
CUS-00000335,Michael Anderson,Bronze,46633.2,2,0,8210.77,8210.77,0.0,4105.385,2023-01-15,2023-12-04,800,50,0.04,1970.5848,2.55,1,2,5
CUS-00000225,Robert Kim,Gold,38422.28,5,0,16207.23,16207.23,0.0,3241.446,2022-05-28,2024-05-19,633,81,0.061728396,2401.071111111111,2.90,1,3,5
CUS-00000329,Emma Johnson,PLATINUM,24592.55,7,0,12051.389999999998,12051.389999999998,0.0,1721.6271428571424,2022-06-14,2024-11-23,445,73,0.09589041,1981.0504109589037,3.25,1,4,5
CUS-00000962,Richard Miller,Gold,7042.9,5,1,12011.230000000001,16548.340000000004,-4537.11,2402.246,2022-09-06,2024-05-06,646,75,0.06666667,1921.7968000000003,2.90,1,3,5
CUS-00000228,Mary Davis,Bronze,29604.33,1,0,1628.88,1628.88,0.0,1628.88,2024-12-21,2024-12-21,417,21,0.04761905,930.7885714285715,2.55,1,2,5
CUS-00000813,Yuki Martinez,Silver,40050.57,2,0,2284.5,2284.5,0.0,1142.25,2022-01-09,2023-04-21,1027,29,0.06896552,945.3103448275863,2.55,1,2,5
CUS-00000240,James Brown,Bronze,8048.04,1,0,1734.01,1734.01,0.0,1734.01,2023-03-02,2023-03-02,1077,41,0.024390243,507.5151219512195,2.55,1,2,5
CUS-00000028,Robert Mueller,VIP,10582.39,2,0,4016.38,4016.38,0.0,2008.19,2022-05-24,2024-04-22,660,45,0.044444446,1071.0346666666667,2.55,1,2,5
CUS-00000491,Elizabeth Anderson,Gold,4347.85,5,0,18017.94,18017.94,0.0,3603.5879999999997,2023-03-29,2024-10-23,476,37,0.13513513,5843.656216216215,2.90,1,3,5
CUS-00000862,Robert Martinez,Bronze,39183.77,8,0,8054.43,8054.43,0.0,1006.80375,2022-04-16,2024-12-16,422,19,0.42105263,5087.008421052631,3.25,1,4,5
CUS-00000741,Jennifer Tanaka,Gold,32896.92,3,0,14214.42,14214.42,0.0,4738.14,2022-06-04,2024-10-26,473,31,0.09677419,5502.356129032259,2.90,1,3,5
CUS-00000233,Yuki Smith,VIP,1509.07,10,1,14835.11,16942.45,-2107.34,1483.511,2022-03-19,2024-04-29,653,92,0.10869565,1935.014347826087,3.25,1,4,5
CUS-00000955,Fatima O'Brien,Platinum,39573.13,6,0,13986.57,13986.57,0.0,2331.095,2022-04-12,2024-09-18,511,45,0.13333334,3729.7519999999995,3.25,1,4,5
CUS-00000681,Linda Johnson,Gold,43199.06,6,2,7897.640000000001,11962.56,-4064.92,1316.2733333333335,2022-08-07,2024-09-28,501,23,0.26086956,4120.507826086958,3.25,1,4,5
CUS-00000080,Michael O'Brien,platinum,0.0,4,0,8960.09,8960.09,0.0,2240.0225,2022-01-12,2023-07-12,945,29,0.13793103,3707.623448275862,2.90,1,3,5
CUS-00000792,Linda Patel,Gold,30757.3,9,0,21548.85,21548.85,0.0,2394.3166666666666,2022-02-07,2024-11-06,462,96,0.09375,2693.60625,3.25,1,4,5
CUS-00000365,Patricia Dubois,Silver,39295.49,5,0,21383.32,21383.32,0.0,4276.664,2023-08-20,2024-12-17,421,85,0.05882353,3018.8216470588236,2.90,1,3,5
CUS-00000523,Barbara Williams,Platinum,11968.67,6,0,16219.7,16219.7,0.0,2703.2833333333333,2022-06-13,2024-09-18,511,64,0.09375,3041.1937500000004,3.25,1,4,5
CUS-00000595,Linda Miller,VIP,31478.84,8,0,17921.63,17921.63,0.0,2240.20375,2023-01-10,2024-09-11,518,97,0.082474224,2217.1088659793813,3.25,1,4,5
CUS-00000968,James Garcia,Silver,42791.15,3,0,1603.5300000000002,1603.5300000000002,0.0,534.5100000000001,2023-07-25,2024-02-04,738,74,0.04054054,260.031891891892,2.90,1,3,5
CUS-00000356,Thomas Davis,Bronze,11094.62,3,0,5322.9400000000005,5322.9400000000005,0.0,1774.3133333333335,2023-05-16,2024-09-15,514,16,0.1875,3992.2050000000004,2.90,1,3,5
CUS-00000470,Fatima Kim,Gold,18570.83,4,0,8946.43,8946.43,0.0,2236.6075,2022-06-15,2023-08-05,921,49,0.08163265,2190.962448979592,2.90,1,3,5
CUS-00000753,Elizabeth Chen,VIP,33131.53,4,1,4529.5,5067.41,-537.91,1132.375,2023-05-01,2024-09-28,501,74,0.054054055,734.5135135135135,2.90,1,3,5
CUS-00000349,John Brown,Silver,42692.04,6,0,19913.68,19913.68,0.0,3318.9466666666667,2022-04-07,2024-08-24,536,29,0.20689656,8240.143448275863,3.25,1,4,5
CUS-00000869,Jennifer Patel,Gold,14823.88,5,0,17095.09,17095.09,0.0,3419.018,2022-09-07,2024-10-08,491,38,0.13157895,5398.449473684211,2.90,1,3,5
CUS-00000177,Jennifer Dubois,Platinum,10352.03,2,0,1649.1699999999998,1649.1699999999998,0.0,824.5849999999999,2022-04-20,2024-06-13,608,74,0.027027028,267.43297297297295,2.55,1,2,5
CUS-00000119,Carlos Smith,Platinum,5883.11,7,0,26503.66,26503.66,0.0,3786.2371428571428,2022-06-27,2024-03-02,711,80,0.0875,3975.549,3.25,1,4,5
CUS-00000544,Carlos Chen,VIP,23862.95,4,0,16048.890000000001,16048.890000000001,0.0,4012.2225000000003,2022-05-27,2024-05-31,621,96,0.041666668,2006.11125,2.90,1,3,5
CUS-00000932,Marie Garcia,gold,21350.52,7,0,24066.06,24066.06,0.0,3438.0085714285715,2022-01-18,2023-10-08,857,57,0.12280702,5066.538947368421,3.25,1,4,5
CUS-00000918,Priya Patel,VIP,4254.25,8,1,25265.8,25983.3,-717.5,3158.225,2022-02-10,2024-04-30,652,68,0.11764706,4458.670588235294,3.25,1,4,5
CUS-00000819,Richard Mueller,Gold,46699.31,8,0,20335.910000000003,20335.910000000003,0.0,2541.9887500000004,2022-03-09,2024-10-11,488,48,0.16666667,5083.977500000001,3.25,1,4,5
CUS-00000436,Joseph Silva,Gold,23986.48,2,0,16311.53,16311.53,0.0,8155.765,2023-05-05,2024-06-15,606,97,0.020618556,2017.9212371134022,2.55,1,2,5
CUS-00000940,Christopher Johnson,Bronze,35768.26,5,0,11406.88,11406.88,0.0,2281.3759999999997,2022-07-02,2024-11-07,461,60,0.083333336,2281.376,2.90,1,3,5
CUS-00000905,Sarah Dubois,Bronze,24111.06,5,0,10927.119999999999,10927.119999999999,0.0,2185.424,2022-04-06,2024-01-28,745,16,0.3125,8195.34,2.90,1,3,5
CUS-00000533,Jennifer Brown,Silver,37039.32,4,0,8512.789999999999,8512.789999999999,0.0,2128.1974999999998,2022-05-18,2024-12-11,427,51,0.078431375,2003.0094117647059,2.90,1,3,5
CUS-00000579,Priya Smith,VIP,21376.26,5,0,15053.48,15053.48,0.0,3010.696,2022-01-05,2024-03-29,684,81,0.061728396,2230.1451851851853,2.90,1,3,5
CUS-00000621,Fatima Chen,Silver,39402.72,6,0,17122.36,17122.36,0.0,2853.726666666667,2022-03-18,2024-10-20,479,49,0.12244898,4193.231020408164,3.25,1,4,5
CUS-00000708,Joseph Dubois,VIP,30992.44,3,0,11414.27,11414.27,0.0,3804.7566666666667,2023-03-29,2024-10-24,475,25,0.12,5478.8496000000005,2.90,1,3,5
CUS-00000585,Priya Dubois,Bronze,19746.69,6,0,12287.48,12287.48,0.0,2047.9133333333332,2022-04-05,2024-04-12,670,17,0.3529412,8673.515294117646,3.25,1,4,5
CUS-00000896,David Miller,Platinum,409.92,4,0,8545.91,8545.91,0.0,2136.4775,2022-01-17,2024-03-10,703,33,0.121212125,3107.603636363636,2.90,1,3,5
CUS-00000117,Mary Davis,Bronze,12251.38,5,0,17692.1,17692.1,0.0,3538.4199999999996,2023-05-12,2024-12-05,433,54,0.09259259,3931.5777777777776,2.90,1,3,5
CUS-00000961,Ahmed Chen,Bronze,45882.29,7,0,13989.5,13989.5,0.0,1998.5,2022-03-07,2024-08-25,535,49,0.14285715,3426.0,3.25,1,4,5
CUS-00000188,Sarah Williams,Silver,35855.38,8,0,18128.15,18128.15,0.0,2266.01875,2022-07-19,2024-11-10,458,18,0.44444445,12085.433333333334,3.25,1,4,5
CUS-00000058,Fatima Williams,Bronze,44713.47,2,0,4773.48,4773.48,0.0,2386.74,2022-08-18,2023-11-02,832,93,0.021505376,615.9329032258064,2.55,1,2,5
CUS-00000282,Linda Davis,Bronze,25643.75,8,0,42967.14,42967.14,0.0,5370.8925,2022-07-02,2024-12-29,409,58,0.13793103,8889.753103448276,3.25,1,4,5
CUS-00000706,Carlos Tanaka,PLATINUM,28821.38,7,1,34471.24,35217.88,-746.64,4924.462857142857,2022-05-24,2024-08-21,539,38,0.18421052,10885.654736842105,3.25,1,4,5
CUS-00000904,Sarah Silva,Gold,10420.78,5,0,13145.52,13145.52,0.0,2629.1040000000003,2022-05-05,2024-11-12,456,50,0.1,3154.9248,2.90,1,3,5
CUS-00000134,Elizabeth Tanaka,Gold,22691.72,6,2,-356.5,8553.92,-8910.42,-59.416666666666664,2022-09-01,2024-04-27,655,84,0.071428575,-50.92857142857142,2.35,1,4,2
CUS-00000989,William Miller,VIP,16557.59,4,0,7836.79,7836.79,0.0,1959.1975,2023-01-30,2024-12-24,414,88,0.045454547,1068.6531818181818,2.90,1,3,5
CUS-00000159,Barbara Davis,Gold,16117.37,6,0,12856.39,12856.39,0.0,2142.7316666666666,2022-11-11,2024-11-10,458,96,0.0625,1607.04875,3.25,1,4,5
CUS-00000663,Susan Garcia,Silver,0.0,6,0,15391.070000000002,15391.070000000002,0.0,2565.1783333333337,2022-10-04,2024-12-03,435,19,0.31578946,9720.675789473684,3.25,1,4,5
CUS-00000893,Emma Jones,Silver,26897.95,3,0,7422.14,7422.14,0.0,2474.0466666666666,2022-12-24,2024-06-03,618,28,0.10714286,3180.9171428571435,2.90,1,3,5
CUS-00000692,Emma Jones,VIP,13933.62,9,2,13555.42,14646.029999999999,-1090.61,1506.1577777777777,2022-05-25,2024-10-21,478,67,0.13432837,2427.836417910448,3.25,1,4,5
CUS-00000398,Wei Davis,silver,6969.13,4,0,7660.120000000001,7660.120000000001,0.0,1915.0300000000002,2023-01-12,2024-12-25,413,81,0.049382716,1134.8325925925926,2.90,1,3,5
CUS-00000633,Ahmed Williams,VIP,8149.96,4,0,14997.380000000001,14997.380000000001,0.0,3749.3450000000003,2022-09-10,2023-08-31,895,81,0.049382716,2221.834074074074,2.90,1,3,5
CUS-00000630,Patricia Jones,VIP,37385.57,7,2,10749.29,11467.2,-717.91,1535.6128571428574,2022-03-10,2024-08-17,543,42,0.16666667,3071.2257142857143,3.25,1,4,5
CUS-00000824,Jessica Jones,GOLD,8941.35,5,1,6979.950000000001,10848.400000000001,-3868.45,1395.9900000000002,2022-02-10,2022-10-25,1205,69,0.072463766,1213.904347826087,2.90,1,3,5
CUS-00000480,Liam Dubois,Silver,12928.83,4,1,-1178.7400000000007,7010.619999999999,-8189.36,-294.6850000000002,2022-01-23,2024-09-09,520,77,0.051948052,-183.69974025974037,2.00,1,3,2
CUS-00000339,Fatima Martinez,VIP,49518.96,5,1,8238.59,8250.14,-11.55,1647.718,2022-07-13,2024-09-21,508,21,0.23809524,4707.765714285714,2.90,1,3,5
CUS-00000713,Richard Patel,Platinum,19013.3,6,1,9414.11,9747.829999999998,-333.72,1569.0183333333334,2022-09-12,2024-12-09,429,66,0.09090909,1711.656363636364,3.25,1,4,5
CUS-00000389,David Kim,vip,5801.82,2,0,8587.29,8587.29,0.0,4293.645,2022-01-01,2024-08-23,537,24,0.083333336,4293.645,2.55,1,2,5
CUS-00000471,Karen Tanaka,Silver,43315.32,6,0,16438.29,16438.29,0.0,2739.715,2022-03-12,2024-02-05,737,79,0.07594936,2496.955443037975,3.25,1,4,5
CUS-00000510,Hans Garcia,platinum,2457.45,7,0,10904.44,10904.44,0.0,1557.777142857143,2022-02-14,2024-12-26,412,17,0.4117647,7697.251764705883,3.25,1,4,5
CUS-00000946,Susan Smith,Gold,15732.54,6,0,15474.530000000002,15474.530000000002,0.0,2579.0883333333336,2023-03-07,2024-12-02,436,16,0.375,11605.897500000003,3.25,1,4,5
CUS-00000777,Elizabeth Dubois,Silver,18129.15,2,0,3521.1099999999997,3521.1099999999997,0.0,1760.5549999999998,2023-10-01,2024-08-23,537,21,0.0952381,2012.062857142857,2.55,1,2,5
CUS-00000769,Barbara Miller,SILVER,0.0,3,0,10931.260000000002,10931.260000000002,0.0,3643.753333333334,2022-04-03,2023-07-28,929,94,0.031914894,1395.4800000000002,2.90,1,3,5
CUS-00000507,Carlos Davis,Gold,18444.89,4,1,13217.589999999998,13891.619999999999,-674.0300000000001,3304.3974999999996,2022-02-04,2024-05-09,643,52,0.07692308,3050.2130769230766,2.90,1,3,5
CUS-00000456,Emma Kim,bronze,9855.42,5,0,20328.33,20328.33,0.0,4065.666,2022-06-27,2024-09-12,517,35,0.14285715,6969.713142857143,2.90,1,3,5
CUS-00000299,Fatima Jones,vip,4454.8,3,0,6342.59,6342.59,0.0,2114.1966666666667,2023-04-04,2023-12-01,803,79,0.03797468,963.4313924050632,2.90,1,3,5
CUS-00000300,William Silva,Silver,47867.77,2,0,3707.64,3707.64,0.0,1853.82,2022-07-23,2024-07-18,573,22,0.09090909,2022.349090909091,2.55,1,2,5
CUS-00000222,Fatima Martinez,Platinum,12163.02,2,0,4640.33,4640.33,0.0,2320.165,2023-12-01,2024-03-24,689,36,0.055555556,1546.7766666666666,2.55,1,2,5
CUS-00000803,Karen Anderson,vip,5236.36,3,1,10394.410000000002,10514.54,-120.13000000000001,3464.8033333333337,2022-06-07,2024-11-05,463,30,0.1,4157.764,2.90,1,3,5
CUS-00000445,Carlos Tanaka,Gold,40817.79,4,1,10220.05,10457.2,-237.15,2555.0125,2023-03-11,2024-07-02,589,39,0.102564104,3144.630769230769,2.90,1,3,5
CUS-00000060,Jessica Martinez,VIP,25609.45,2,0,8099.8099999999995,8099.8099999999995,0.0,4049.9049999999997,2022-08-13,2023-11-16,818,62,0.032258064,1567.7051612903224,2.55,1,2,5
CUS-00000324,Thomas Dubois,VIP,3454.13,1,1,-3140.2599999999998,0.0,-3140.2599999999998,-3140.2599999999998,2022-03-30,2022-03-30,1414,30,0.033333335,-1256.1039999999998,1.65,1,2,2
CUS-00000283,Elizabeth Garcia,VIP,43962.94,5,0,8178.850000000001,8178.850000000001,0.0,1635.7700000000002,2022-07-19,2024-07-11,580,27,0.18518518,3635.0444444444447,2.90,1,3,5
CUS-00000779,Priya Garcia,Silver,46907.86,8,0,21340.059999999998,21340.059999999998,0.0,2667.5074999999997,2022-01-11,2024-12-30,408,44,0.18181819,5820.016363636363,3.25,1,4,5
CUS-00000686,Yuki Kim,VIP,3576.63,5,1,8570.57,8697.23,-126.66,1714.114,2023-04-02,2024-01-15,758,71,0.07042254,1448.547042253521,2.90,1,3,5
CUS-00000845,Jennifer Chen,Platinum,37406.3,5,0,14102.71,14102.71,0.0,2820.542,2022-01-17,2024-12-11,427,70,0.071428575,2417.6074285714285,2.90,1,3,5
CUS-00000378,Hans Jones,silver,41857.98,3,1,7492.77,8282.82,-790.0500000000001,2497.59,2022-03-14,2023-07-15,942,65,0.046153847,1383.2806153846154,2.90,1,3,5
CUS-00000094,Elizabeth Miller,platinum,46629.97,10,0,38546.79,38546.79,0.0,3854.679,2022-03-07,2024-09-19,510,24,0.41666666,19273.395,3.25,1,4,5
CUS-00000357,Christopher Mueller,Bronze,0.0,5,0,8537.81,8537.81,0.0,1707.562,2023-05-21,2024-01-26,747,28,0.17857143,3659.061428571428,2.90,1,3,5
CUS-00000988,Emma O'Brien,VIP,24412.56,4,1,2888.5700000000006,5739.43,-2850.8599999999997,722.1425000000002,2022-07-03,2024-07-02,589,97,0.041237112,357.3488659793815,2.90,1,3,5
CUS-00000683,Yuki Davis,Platinum,16318.51,6,0,8044.45,8044.45,0.0,1340.7416666666666,2023-03-02,2024-11-30,438,96,0.0625,1005.5562499999999,3.25,1,4,5
CUS-00000786,Patricia Brown,Platinum,20844.05,8,1,20530.3,24558.359999999997,-4028.06,2566.2875,2022-02-04,2024-12-04,434,66,0.121212125,3732.7818181818184,3.25,1,4,5
CUS-00000354,Jennifer Miller,Platinum,10176.0,4,1,7891.409999999999,9506.859999999999,-1615.45,1972.8524999999997,2022-01-21,2023-12-16,788,92,0.04347826,1029.3143478260868,2.90,1,3,5
CUS-00000219,Patricia Silva,Platinum,5239.04,7,0,12931.45,12931.45,0.0,1847.3500000000001,2022-04-07,2024-11-13,455,39,0.17948718,3978.9076923076927,3.25,1,4,5
CUS-00000241,Susan Miller,Gold,9668.63,7,0,31746.880000000005,31746.880000000005,0.0,4535.268571428572,2022-10-31,2024-05-26,626,86,0.08139535,4429.797209302326,3.25,1,4,5
CUS-00000680,Fatima Patel,Bronze,7648.01,6,0,24729.620000000003,24729.620000000003,0.0,4121.6033333333335,2023-05-10,2024-07-23,568,85,0.07058824,3491.2404705882354,3.25,1,4,5
CUS-00000885,Susan Anderson,Bronze,-1922.19,8,1,18677.05,24399.29,-5722.24,2334.63125,2022-03-14,2024-07-03,588,28,0.2857143,8004.450000000001,3.25,1,4,5
CUS-00000037,James Chen,Gold,27115.79,7,0,16490.850000000002,16490.850000000002,0.0,2355.8357142857144,2022-01-16,2024-10-03,496,26,0.26923078,7611.161538461539,3.25,1,4,5
CUS-00000672,Patricia Mueller,Bronze,11403.88,7,1,12456.080000000002,12768.55,-312.46999999999997,1779.4400000000003,2022-02-05,2024-08-30,530,50,0.14,2989.4592000000002,3.25,1,4,5
CUS-00000042,Linda Tanaka,VIP,34819.14,8,0,13864.24,13864.24,0.0,1733.03,2022-03-28,2024-06-17,604,46,0.17391305,3616.758260869565,3.25,1,4,5
CUS-00000023,Wei Williams,VIP,48040.64,3,0,7463.07,7463.07,0.0,2487.69,2022-09-06,2023-07-01,956,48,0.0625,1865.7675,2.90,1,3,5
CUS-00000549,Thomas Garcia,Bronze,39122.64,5,0,4342.95,4342.95,0.0,868.5899999999999,2022-11-06,2024-08-22,538,31,0.16129032,1681.1419354838708,2.90,1,3,5
CUS-00000764,Hans Garcia,Platinum,12180.3,4,0,12587.630000000001,12587.630000000001,0.0,3146.9075000000003,2022-11-02,2024-10-20,479,43,0.093023255,3512.826976744186,2.90,1,3,5
CUS-00000696,Elizabeth Mueller,Platinum,27322.18,7,2,15954.86,26027.800000000003,-10072.939999999999,2279.2657142857142,2022-06-18,2024-10-28,471,85,0.08235294,2252.450823529412,3.25,1,4,5
CUS-00000164,Jennifer Davis,VIP,14277.61,6,0,11573.189999999999,11573.189999999999,0.0,1928.8649999999998,2022-02-21,2024-05-08,644,19,0.31578946,7309.383157894736,3.25,1,4,5
CUS-00000828,Karen O'Brien,VIP,27295.67,4,3,-1419.6,2981.52,-4401.12,-354.9,2022-02-02,2024-05-11,641,30,0.13333334,-567.84,2.00,1,3,2
CUS-00000405,Barbara Wang,VIP,30856.18,9,0,36051.45,36051.45,0.0,4005.7166666666662,2022-03-06,2024-12-02,436,71,0.12676056,6093.202816901408,3.25,1,4,5
CUS-00000473,John Silva,VIP,0.0,5,0,16479.589999999997,16479.589999999997,0.0,3295.917999999999,2022-03-06,2024-10-26,473,60,0.083333336,3295.917999999999,2.90,1,3,5
CUS-00000111,Hans Chen,Bronze,2146.08,3,0,874.44,874.44,0.0,291.48,2022-01-05,2024-09-09,520,91,0.032967035,115.31076923076924,2.60,1,3,4
CUS-00000561,Mary Anderson,VIP,26521.37,5,1,4329.720000000001,9865.45,-5535.73,865.9440000000002,2022-03-08,2024-10-08,491,35,0.14285715,1484.475428571429,2.90,1,3,5
CUS-00000903,James Garcia,Silver,11572.36,2,0,2615.84,2615.84,0.0,1307.92,2022-03-22,2023-09-25,870,62,0.032258064,506.2916129032259,2.55,1,2,5
CUS-00000257,Linda Dubois,Silver,27260.11,3,0,11262.199999999999,11262.199999999999,0.0,3754.066666666666,2022-11-29,2023-05-09,1009,25,0.12,5405.856,2.90,1,3,5
CUS-00000322,Fatima Kim,Gold,38018.63,6,1,17600.010000000002,18305.24,-705.23,2933.3350000000005,2022-01-29,2024-12-02,436,97,0.06185567,2177.320824742268,3.25,1,4,5
CUS-00000926,Yuki Smith,Bronze,49386.34,4,0,13087.45,13087.45,0.0,3271.8625,2022-01-23,2024-09-26,503,50,0.08,3140.9880000000003,2.90,1,3,5
CUS-00000424,Thomas Silva,Platinum,2299.56,7,0,22653.48,22653.48,0.0,3236.2114285714283,2022-09-21,2024-08-17,543,80,0.0875,3398.022,3.25,1,4,5
CUS-00000381,Marie Kim,Gold,48932.52,6,0,18639.210000000003,18639.210000000003,0.0,3106.5350000000003,2022-09-25,2024-12-22,416,62,0.09677419,3607.5890322580653,3.25,1,4,5
CUS-00000688,Fatima Dubois,GOLD,29584.08,6,0,20017.969999999998,20017.969999999998,0.0,3336.328333333333,2022-05-27,2024-08-04,556,28,0.21428572,8579.13,3.25,1,4,5
CUS-00000584,Jennifer Rodriguez,Bronze,16627.78,4,0,12318.01,12318.01,0.0,3079.5025,2023-03-30,2024-07-18,573,36,0.11111111,4106.003333333333,2.90,1,3,5
CUS-00000836,Jennifer Chen,Gold,4112.59,4,0,14628.18,14628.18,0.0,3657.045,2022-02-07,2024-09-20,509,23,0.17391305,7632.093913043479,2.90,1,3,5
CUS-00000524,Priya Anderson,vip,-5418.68,3,0,11549.810000000001,11549.810000000001,0.0,3849.936666666667,2022-11-21,2024-02-15,727,58,0.05172414,2389.6158620689657,2.90,1,3,5
CUS-00000847,Liam O'Brien,VIP,26584.63,4,0,16466.9,16466.9,0.0,4116.725,2022-10-31,2024-04-16,666,89,0.04494382,2220.2561797752815,2.90,1,3,5
CUS-00000857,James Davis,BRONZE,37447.31,3,0,16046.25,16046.25,0.0,5348.75,2022-08-01,2024-12-09,429,56,0.05357143,3438.4821428571427,2.90,1,3,5
CUS-00000867,Wei Jones,PLATINUM,25595.25,4,0,10050.760000000002,10050.760000000002,0.0,2512.6900000000005,2022-02-28,2024-12-06,432,49,0.08163265,2461.4106122448984,2.90,1,3,5
CUS-00000719,David Mueller,Silver,18461.66,1,0,479.39,479.39,0.0,479.39,2022-06-26,2022-06-26,1326,32,0.03125,179.77125,1.95,1,2,3
CUS-00000479,Karen Dubois,SILVER,42760.9,9,0,21184.28,21184.28,0.0,2353.8088888888888,2022-04-13,2024-09-10,519,20,0.45,12710.568,3.25,1,4,5
CUS-00000001,Fatima Rodriguez,Bronze,47427.16,6,0,5876.150000000001,5876.150000000001,0.0,979.3583333333335,2022-05-29,2024-07-21,570,57,0.10526316,1237.084210526316,3.25,1,4,5
CUS-00000920,Priya Chen,Platinum,40305.42,5,0,19000.7,19000.7,0.0,3800.1400000000003,2022-01-22,2023-03-03,1076,60,0.083333336,3800.1400000000003,2.90,1,3,5
CUS-00000709,Linda Mueller,Gold,26224.26,2,0,9834.789999999999,9834.789999999999,0.0,4917.3949999999995,2022-07-23,2024-07-24,567,47,0.04255319,2511.0102127659575,2.55,1,2,5
CUS-00000691,Mary Martinez,bronze,42161.99,4,0,26325.0,26325.0,0.0,6581.25,2022-09-07,2024-02-17,725,54,0.074074075,5850.0,2.90,1,3,5
CUS-00000107,Linda Patel,Bronze,35724.57,3,0,10946.48,10946.48,0.0,3648.8266666666664,2022-01-12,2023-12-24,780,83,0.036144577,1582.6236144578315,2.90,1,3,5
CUS-00000169,Barbara Kim,VIP,721.56,3,0,2096.4500000000003,2096.4500000000003,0.0,698.8166666666667,2023-05-17,2024-10-04,495,21,0.14285715,1197.9714285714288,2.90,1,3,5
CUS-00000650,Sarah Smith,Platinum,2410.91,5,0,10891.27,10891.27,0.0,2178.254,2022-05-18,2024-11-17,451,88,0.056818184,1485.1731818181818,2.90,1,3,5
CUS-00000677,Patricia Mueller,Bronze,43147.85,1,0,590.4599999999999,590.4599999999999,0.0,590.4599999999999,2024-09-23,2024-09-23,506,41,0.024390243,172.81756097560972,2.25,1,2,4
CUS-00000801,Jennifer Johnson,silver,36636.81,3,0,9810.050000000001,9810.050000000001,0.0,3270.016666666667,2022-07-05,2022-11-27,1172,64,0.046875,1839.384375,2.90,1,3,5
CUS-00000081,John Jones,Platinum,1647.93,3,0,16584.43,16584.43,0.0,5528.143333333333,2022-06-20,2024-08-13,547,63,0.04761905,3158.9390476190474,2.90,1,3,5
CUS-00000569,Priya Dubois,Silver,28495.02,6,0,18779.26,18779.26,0.0,3129.8766666666666,2022-04-14,2024-06-09,612,58,0.10344828,3885.3641379310343,3.25,1,4,5
CUS-00000586,Robert Wang,Platinum,32640.31,3,0,12312.360000000002,12312.360000000002,0.0,4104.120000000001,2022-06-09,2024-12-23,415,90,0.033333335,1641.6480000000004,2.90,1,3,5
CUS-00000601,Priya O'Brien,VIP,7048.23,2,0,1585.73,1585.73,0.0,792.865,2022-06-04,2022-07-02,1320,69,0.028985508,275.77913043478264,2.55,1,2,5
CUS-00000710,Barbara O'Brien,Gold,16902.33,8,1,12234.169999999998,14437.509999999998,-2203.34,1529.2712499999998,2022-02-25,2024-02-03,739,97,0.082474224,1513.505567010309,3.25,1,4,5
CUS-00000844,Hans Patel,Bronze,46714.88,6,0,8636.56,8636.56,0.0,1439.4266666666665,2022-07-18,2023-11-06,828,82,0.07317073,1263.8868292682926,3.25,1,4,5
